Lattice Parameter	Energy
2.3799696252903852	-4410.035103785253
2.3899710540659247	-4410.04887383515
2.3999724828414646	-4410.05926926498
2.4099739116170036	-4410.066441506109
2.419975340392543	-4410.07055096966
2.429976769168082	-4410.0716972493055
2.4499796267191614	-4410.065668158512
2.4599810554947004	-4410.0587096628215
2.46998248427024	-4410.0493096255
2.479983913045779	-4410.037523421718
2.499986770596858	-4410.007280550988
