Lattice Parameter	Energy
2.3799696252903852	-4410.017400329476
2.4099739116170036	-4410.061011065814
2.419975340392543	-4410.0690422343505
2.429976769168082	-4410.074028312709
2.4399781979436215	-4410.076116378433
2.4599810554947004	-4410.072088412983
2.46998248427024	-4410.06620163774
2.479983913045779	-4410.057908015383
2.4899853418213187	-4410.047291765152
2.499986770596858	-4410.034461868651
