Lattice Parameter	Energy
2.3799696252903852	-4410.027264729103
2.3999724828414646	-4410.05680813115
2.429976769168082	-4410.076919250384
2.4399781979436215	-4410.07770280225
2.4499796267191614	-4410.075743038213
2.4599810554947004	-4410.07113887166
2.46998248427024	-4410.064015202855
2.479983913045779	-4410.0545010137685
2.4899853418213187	-4410.042669094857
2.499986770596858	-4410.028677408221
