Lattice Parameter	Energy
2.3799696252903852	-4410.024434744933
2.3899710540659247	-4410.041396690436
2.4099739116170036	-4410.06517345551
2.419975340392543	-4410.0722856955335
2.429976769168082	-4410.076383594245
2.4399781979436215	-4410.0776000792675
2.4499796267191614	-4410.076058962407
2.4599810554947004	-4410.07185983734
2.46998248427024	-4410.065143386929
2.479983913045779	-4410.056035055667
2.4899853418213187	-4410.044600150882
2.499986770596858	-4410.03097935544
