Lattice Parameter	Energy
2.3799696252903852	-4410.034850583304
2.3999724828414646	-4410.059875262551
2.4099739116170036	-4410.0674654705745
2.419975340392543	-4410.071974397275
2.429976769168082	-4410.0735398683255
2.4399781979436215	-4410.072258756261
2.4499796267191614	-4410.068286165983
2.4599810554947004	-4410.061713119579
2.46998248427024	-4410.052662204343
2.479983913045779	-4410.041246347528
2.4899853418213187	-4410.027551673172
2.499986770596858	-4410.011710972839
