Lattice Parameter	Energy
2.3999724828414646	-4410.0600828854285
2.419975340392543	-4410.073036049509
2.429976769168082	-4410.07499744623
2.4399781979436215	-4410.074124096788
2.4499796267191614	-4410.070534370715
2.4599810554947004	-4410.064345957255
2.46998248427024	-4410.055674912971
2.479983913045779	-4410.044621375763
2.4899853418213187	-4410.031287796503
2.499986770596858	-4410.015797442769
