 &plot nbnd=  34, nks=   100 /
            0.000000  0.000000  0.000000
  -61.221  -61.221  -37.101  -37.091  -34.703  -34.691  -34.528  -34.527  -12.505  -12.480
  -12.384  -12.382   -6.008   -5.993   -5.296   -5.291   -4.374   -4.364   -3.502   -3.493
   -2.358   -2.352   -2.005   -1.939   -0.847   -0.743    1.871    1.923    2.389    2.511
    3.393    3.393    3.623    3.637
            0.444444  0.384900  0.000000
  -61.220  -61.220  -37.102  -37.091  -34.703  -34.689  -34.532  -34.530  -12.495  -12.466
  -12.377  -12.374   -5.972   -5.955   -5.318   -5.313   -4.363   -4.351   -3.510   -3.500
   -2.358   -2.354   -2.130   -2.067   -0.825   -0.719    1.860    1.914    2.410    2.541
    3.314    3.323    3.664    3.690
            0.438272  0.395592  0.000000
  -61.220  -61.220  -37.103  -37.091  -34.702  -34.687  -34.535  -34.533  -12.484  -12.452
  -12.369  -12.366   -5.932   -5.914   -5.342   -5.337   -4.350   -4.338   -3.517   -3.506
   -2.364   -2.361   -2.252   -2.198   -0.805   -0.697    1.846    1.900    2.436    2.573
    3.233    3.248    3.713    3.746
            0.432099  0.406284  0.000000
  -61.220  -61.220  -37.104  -37.090  -34.702  -34.684  -34.538  -34.537  -12.471  -12.437
  -12.360  -12.357   -5.889   -5.869   -5.369   -5.363   -4.337   -4.324   -3.522   -3.509
   -2.423   -2.377   -2.331   -2.321   -0.786   -0.676    1.828    1.881    2.466    2.609
    3.154    3.172    3.765    3.806
            0.425926  0.416975  0.000000
  -61.220  -61.220  -37.105  -37.091  -34.701  -34.682  -34.542  -34.541  -12.458  -12.421
  -12.351  -12.348   -5.842   -5.820   -5.397   -5.391   -4.323   -4.310   -3.524   -3.509
   -2.546   -2.483   -2.360   -2.351   -0.766   -0.654    1.807    1.857    2.500    2.646
    3.077    3.098    3.821    3.867
            0.419753  0.427667  0.000000
  -61.219  -61.219  -37.106  -37.091  -34.700  -34.679  -34.546  -34.545  -12.445  -12.405
  -12.342  -12.339   -5.791   -5.767   -5.427   -5.420   -4.309   -4.296   -3.523   -3.506
